date,Wheat,Coffe,Corn
20050601,3.315,1.1805,2.245
20050602,3.235,1.22,2.17
20050603,3.2325,1.2555,2.1825
20050606,3.225,1.241,2.2075
20050607,3.1925,1.2575,2.2025
20050608,3.1325,1.214,2.16
20050609,3.1425,1.164,2.155
20050610,3.135,1.13,2.1
20050613,3.1375,1.0975,2.15
20050614,3.16,1.1075,2.19
20050615,3.23,1.1115,2.2425
20050616,3.235,1.0955,2.2575
20050617,3.275,1.076,2.29
20050620,3.39,1.09,2.355
20050621,3.35,1.0775,2.3225
20050622,3.36,1.108,2.295
20050623,3.3175,1.084,2.265
20050624,3.395,1.0545,2.3275
20050627,3.329,1.033,2.2345
20050628,3.3195,1.0558,2.222
20050629,3.345,1.0511,2.222
20050630,3.295,1.0737,2.2025
20050701,3.345,1.053,2.255
20050705,3.465,1.053,2.4
20050706,3.42,1.074,2.3975
20050707,3.44,1.0715,2.4175
20050708,3.3725,1.069,2.3475
20050711,3.3525,1.0455,2.3525
20050712,3.325,1.049,2.355
20050713,3.3975,1.049,2.4475
20050714,3.445,1.0855,2.505
20050715,3.485,1.055,2.5775
20050718,3.5225,1.001,2.6
20050719,3.385,0.9655,2.485
20050720,3.3325,0.9845,2.415
20050721,3.27,0.989,2.34
20050722,3.305,0.9945,2.335
20050725,3.2575,1.021,2.305
20050726,3.285,1.0185,2.3425
20050727,3.305,0.9935,2.365
20050728,3.33,1.018,2.41
20050729,3.2775,1.0315,2.365
20050801,3.305,1.0215,2.3175
20050802,3.32,1.066,2.325
20050803,3.26,1.0575,2.27
20050804,3.25,1.0625,2.245
20050805,3.2,1.0535,2.205
20050808,3.2225,1.023,2.22
20050809,3.195,1.026,2.1875
20050810,3.235,1.057,2.23
20050811,3.2625,1.0675,2.25
20050812,3.2125,1.049,2.1775
20050815,3.1575,0.9615,2.105
20050816,3.1025,0.969,2.095
20050817,3.1425,0.9775,2.13
20050818,3.2075,0.953,2.1125
20050819,3.2525,0.961,2.1025
20050822,3.23,0.9635,2.125
20050823,3.1725,0.9895,2.105
20050824,3.14,0.9615,2.0875
20050825,3.1575,0.9315,2.0625
20050826,3.153,0.9246,2.0655
20050829,3.168,0.9386,2.1065
20050830,3.1685,0.966,2.125
20050831,3.143,1.0039,2.135
20050901,3.225,1.0495,2.2225
20050902,3.2,1.0305,2.1725
20050906,3.21,1.0075,2.2125
20050907,3.1875,0.9475,2.175
20050908,3.235,0.9595,2.1625
20050909,3.2575,0.9545,2.16
20050912,3.265,0.9215,2.115
20050913,3.295,0.919,2.1
20050914,3.2725,0.9465,2.0775
20050915,3.2275,0.9225,2.065
20050916,3.2425,0.902,2.0625
20050919,3.2025,0.8645,2.0625
20050920,3.2125,0.925,2.0675
20050921,3.2525,0.911,2.065
20050922,3.3225,0.923,2.0825
20050923,3.335,0.915,2.0725
20050926,3.2925,0.8765,2.045
20050927,3.27,0.8815,2.0325
20050928,3.2875,0.929,2.0325
20050929,3.335,0.9295,2.035
20050930,3.4625,0.9345,2.055
20051003,3.4875,0.9285,2.0875
20051004,3.4725,0.927,2.0575
20051005,3.45,0.937,2.0475
20051006,3.4525,0.935,2.0425
20051007,3.38,0.9485,2.025
20051010,3.3975,0.989,2.02
20051011,3.4275,1.0075,2.025
20051012,3.475,1.013,2.0575
20051013,3.435,1.0035,2.035
20051014,3.39,0.9965,2.035
20051017,3.3625,1.041,2.0375
20051018,3.2875,1.0465,2.02
20051019,3.2775,1.0405,2.0175
20051020,3.3225,1.057,2.0275
20051021,3.3,1.0345,2.015
20051024,3.2325,1.0315,1.995
20051025,3.255,1.037,1.995
20051026,3.235,1.017,1.9825
20051027,3.245,1.0015,1.9775
20051028,3.1775,0.9835,1.97
20051031,3.17,0.9665,1.9625
20051101,3.17,0.971,1.9675
20051102,3.13,1.0105,1.96
20051103,3.1325,1.0375,1.9625
20051104,3.1125,1.039,1.955
20051107,3.1,1.0295,1.9475
20051108,3.13,1.0785,1.9525
20051109,3.15,1.069,1.9525
20051110,3.0975,1.0675,1.9375
20051111,3.115,1.0695,1.955
20051114,3.1175,0.9985,1.9675
20051115,3.07,0.965,1.9575
20051116,3.0675,0.9655,1.9275
20051117,3.0475,0.98,1.9225
20051118,3.02,0.968,1.9125
20051121,2.985,0.9905,1.915
20051122,2.97,0.9865,1.915
20051123,2.97,0.9818,1.9075
20051128,3.038,0.9775,1.9335
20051129,3.1025,0.9825,1.948
20051130,3.174,0.962,1.989
20051201,3.22,0.9645,2.0375
20051202,3.1975,0.9475,2.0325
20051205,3.2025,0.9585,2.0675
20051206,3.1575,0.966,2.0425
20051207,3.1325,0.957,2.01
20051208,3.1225,0.962,2.0175
20051209,3.075,0.959,2.0375
20051212,3.1475,0.997,2.0775
20051213,3.185,0.983,2.0875
20051214,3.2375,0.967,2.0725
20051215,3.1875,0.9785,2.0475
20051216,3.1975,0.9785,2.075
20051219,3.2325,1.0135,2.0875
20051220,3.28,1.024,2.0975
20051221,3.275,1.012,2.1
20051222,3.3075,1.028,2.1275
20051223,3.345,1.026,2.14
20051227,3.4,1.062,2.155
20051228,3.455,1.07,2.1625
20051229,3.3725,1.069,2.11
20051230,3.3925,1.071,2.1575
20060103,3.46,1.086,2.2
20060104,3.4625,1.1065,2.1825
20060105,3.3975,1.1745,2.155
20060106,3.3075,1.1955,2.1425
20060109,3.265,1.2015,2.11
20060110,3.2925,1.191,2.1325
20060111,3.305,1.172,2.145
20060112,3.3325,1.1755,2.1275
20060113,3.3475,1.1995,2.135
20060117,3.2875,1.238,2.0875
20060118,3.225,1.216,2.0575
20060119,3.265,1.194,2.05
20060120,3.265,1.184,2.05
20060123,3.26,1.2045,2.0825
20060124,3.325,1.224,2.1325
20060125,3.42,1.2305,2.165
20060126,3.445,1.2285,2.17
20060127,3.435,1.243,2.1875
20060130,3.4525,1.219,2.1775
20060131,3.4325,1.182,2.1875
20060201,3.3925,1.1725,2.165
20060202,3.4725,1.18,2.205
20060203,3.565,1.176,2.2525
20060206,3.55,1.132,2.2275
20060207,3.5175,1.149,2.18
20060208,3.5675,1.1345,2.2125
20060209,3.6325,1.138,2.255
20060210,3.5525,1.151,2.2125
20060213,3.48,1.0945,2.2075
20060214,3.4725,1.0755,2.1875
20060215,3.52,1.078,2.22
20060216,3.59,1.06,2.235
20060217,3.68,1.0945,2.265
20060221,3.725,1.1115,2.26
20060222,3.655,1.095,2.215
20060223,3.685,1.1133,2.2515
20060224,3.7295,1.1169,2.3215
20060227,3.8075,1.0949,2.344
20060228,3.7885,1.1332,2.366
20060301,3.74,1.1405,2.3475
20060302,3.805,1.12,2.3925
20060303,3.85,1.14,2.395
20060306,3.8,1.1085,2.3275
20060307,3.81,1.086,2.305
20060308,3.845,1.0865,2.28
20060309,3.81,1.0875,2.32
20060310,3.815,1.076,2.345
20060313,3.675,1.059,2.2875
20060314,3.625,1.0625,2.3175
20060315,3.62,1.0875,2.2925
20060316,3.5275,1.0695,2.245
20060317,3.575,1.0525,2.215
20060320,3.5025,1.057,2.1825
20060321,3.525,1.0695,2.235
20060322,3.4925,1.0415,2.225
20060323,3.44,1.049,2.1925
20060324,3.425,1.053,2.1875
20060327,3.3975,1.0595,2.2175
20060328,3.4125,1.0555,2.2225
20060329,3.4175,1.0435,2.2425
20060330,3.445,1.086,2.2775
20060331,3.4775,1.07,2.36
20060403,3.42,1.0945,2.365
20060404,3.4275,1.0705,2.345
20060405,3.47,1.0805,2.3625
20060406,3.525,1.0885,2.415
20060407,3.5125,1.0835,2.43
20060410,3.61,1.0815,2.4125
20060411,3.675,1.0475,2.42
20060412,3.605,1.047,2.37
20060413,3.575,1.0525,2.3625
20060417,3.495,1.0665,2.365
20060418,3.55,1.092,2.3925
20060419,3.5475,1.101,2.385
20060420,3.53,1.129,2.3575
20060421,3.5275,1.12,2.365
20060424,3.5075,1.1135,2.3275
20060425,3.527,1.072,2.3325
20060426,3.538,1.1,2.362
20060427,3.5045,1.07,2.3815
20060428,3.5605,1.092,2.4685
20060501,3.65,1.096,2.48
20060502,3.665,1.1275,2.435
20060503,3.65,1.1135,2.425
20060504,3.625,1.0955,2.3925
20060505,3.7225,1.0825,2.405
20060508,3.755,1.076,2.37
20060509,3.8475,1.089,2.38
20060510,3.845,1.09,2.4
20060511,3.92,1.0445,2.47
20060512,4.015,1.036,2.5825
20060515,3.995,1.016,2.6
20060516,4.035,1.026,2.59
20060517,4.23,1.014,2.63
20060518,4.185,1.0215,2.6025
20060519,4.1625,1.0065,2.5275
20060522,4.2625,0.996,2.545
20060523,4.1975,1.014,2.53
20060524,4.1175,0.998,2.495
20060525,4.095,0.9865,2.5325
20060526,4.155,0.981,2.54
20060530,4.12,0.9875,2.545
20060531,3.935,0.9895,2.5125
20060601,3.92,0.9995,2.545
20060602,4.0375,1.0125,2.595
20060605,3.985,0.9845,2.53
20060606,3.85,0.961,2.4775
20060607,3.8775,0.96,2.51
20060608,3.835,0.9645,2.455
20060609,3.725,0.959,2.42
20060612,3.7375,0.9565,2.475
20060613,3.6975,0.953,2.4325
20060614,3.6125,0.9605,2.37
20060615,3.615,0.9655,2.33
20060616,3.59,0.9525,2.355
20060619,3.585,0.9495,2.2975
20060620,3.67,0.9545,2.2975
20060621,3.72,0.951,2.3275
20060622,3.655,0.957,2.305
20060623,3.6325,0.953,2.2825
20060626,3.685,0.946,2.23
20060627,3.815,0.9562,2.275
20060628,3.784,0.9826,2.304
20060629,3.866,0.9831,2.3525
20060630,3.911,1.0078,2.439
20060703,4.02,1.035,2.535
20060705,4.0475,1.0345,2.495
20060706,4.0725,1.0305,2.55
20060707,3.9825,1,2.51
20060710,4.03,1.007,2.5725
20060711,4.165,0.998,2.64
20060712,4.145,0.9995,2.6825
20060713,3.955,1.007,2.6025
20060714,3.975,0.9825,2.6075
20060717,3.93,0.9715,2.5175
20060718,3.98,0.971,2.465
20060719,3.93,0.9715,2.4475
20060720,4.065,0.958,2.425
20060721,4.0725,0.956,2.3725
20060724,4.005,0.9405,2.39
20060725,3.9325,0.951,2.395
20060726,3.82,0.955,2.36
20060727,3.8775,0.968,2.3775
20060728,3.885,0.994,2.3725
20060731,3.975,0.9935,2.39
20060801,3.925,0.983,2.405
20060802,4.015,1.037,2.4725
20060803,3.9525,1.0585,2.45
20060804,3.96,1.0545,2.45
20060807,3.93,1.0715,2.3975
20060808,3.84,1.071,2.3575
20060809,3.88,1.0765,2.3975
20060810,3.865,1.0555,2.3875
20060811,3.7375,1.043,2.2475
20060814,3.74,1.0075,2.22
20060815,3.7675,1.0285,2.22
20060816,3.715,1.0465,2.215
20060817,3.635,1.0355,2.19
20060818,3.645,1.0325,2.1975
20060821,3.6575,1.07,2.21
20060822,3.5975,1.082,2.195
20060823,3.66,1.0735,2.235
20060824,3.755,1.0705,2.275
20060825,3.785,1.062,2.25
20060828,3.8865,1.0401,2.278
20060829,3.886,1.049,2.2915
20060830,4.089,1.0575,2.3825
20060831,4.186,1.072,2.448
20060901,4.195,1.076,2.4575
20060905,4.22,1.103,2.4425
20060906,4.17,1.1035,2.4075
20060907,4.2025,1.076,2.4575
20060908,4.155,1.0615,2.46
20060911,4.13,1.0375,2.435
20060912,4.025,1.0365,2.3775
20060913,3.975,1.044,2.3775
20060914,3.905,1.034,2.3725
20060915,3.925,1.021,2.4175
20060918,3.955,1.0195,2.4775
20060919,4.09,1.031,2.465
20060920,4.0775,1.0195,2.49
20060921,4.215,1.0355,2.5725
20060922,4.19,1.0445,2.5525
20060925,4.1375,1.0665,2.5475
20060926,4.23,1.069,2.59
20060927,4.2425,1.069,2.5375
20060928,4.455,1.075,2.6425
20060929,4.43,1.0765,2.625
20061002,4.46,1.0355,2.6775
20061003,4.395,1.0425,2.64
20061004,4.65,1.0445,2.7425
20061005,4.64,1.045,2.7175
20061006,4.64,1.039,2.71
20061009,4.94,1.0305,2.895
20061010,5.01,1.0285,2.755
20061011,5.31,1.0305,2.84
20061012,5.155,1.033,2.9825
20061013,5.255,1.0405,3.145
20061016,5.425,1.019,3.1675
20061017,5.31,1.0245,3.21
20061018,5.125,1.0225,3.155
20061019,5.13,1.0185,3.16
20061020,5.05,1.0205,3.1275
20061023,5.17,1.0685,3.1825
20061024,5.225,1.0715,3.2425
20061025,5.1675,1.0685,3.27
20061026,5.075,1.076,3.27
20061027,5.085,1.08,3.325
20061030,5.01,1.08,3.295
20061031,4.83,1.0825,3.2075
20061101,4.875,1.0865,3.335
20061102,4.915,1.1055,3.4475
20061103,4.925,1.1245,3.4225
20061106,4.98,1.132,3.435
20061107,4.97,1.1295,3.51
20061108,5.04,1.1575,3.5775
20061109,4.88,1.192,3.5
20061110,4.805,1.1585,3.4325
20061113,4.77,1.1515,3.425
20061114,4.865,1.158,3.5775
20061115,4.815,1.1815,3.5825
20061116,4.6875,1.165,3.515
20061117,4.74,1.131,3.5525
20061120,4.75,1.1515,3.6
20061121,4.7975,1.154,3.6125
20061122,4.8625,1.1555,3.6275
20061127,4.95,1.1893,3.7485
20061128,4.9555,1.2219,3.7515
20061129,5.031,1.214,3.7925
20061130,5.176,1.2338,3.878
20061201,5.2075,1.276,3.87
20061204,5.18,1.242,3.755
20061205,5.1725,1.2725,3.78
20061206,4.955,1.258,3.66
20061207,4.9575,1.259,3.725
20061208,4.8575,1.2585,3.685
20061211,4.9,1.2865,3.7075
20061212,4.82,1.2775,3.7275
20061213,4.885,1.2885,3.6825
20061214,4.915,1.289,3.7175
20061215,4.9425,1.254,3.69
20061218,4.875,1.2445,3.6575
20061219,4.92,1.23,3.73
20061220,4.9375,1.2675,3.7275
20061221,5.0325,1.2635,3.7775
20061222,5.14,1.254,3.84
20061226,5.1675,1.277,3.88
20061227,5.07,1.289,3.8675
20061228,5.0425,1.25,3.885
20061229,5.01,1.262,3.9025
20070103,4.765,1.236,3.705
20070104,4.675,1.25,3.6225
20070105,4.7025,1.2045,3.6825
20070108,4.64,1.201,3.635
20070109,4.53,1.184,3.545
20070110,4.495,1.2075,3.6025
20070111,4.565,1.2065,3.765
20070112,4.795,1.203,3.965
20070116,4.64,1.2165,4.03
20070117,4.77,1.216,4.08
20070118,4.71,1.1975,4.1225
20070119,4.67,1.197,4.0675
20070122,4.65,1.1735,4.0425
20070123,4.8025,1.1565,4.09
20070124,4.66,1.1695,4.0075
20070125,4.6875,1.16,4.07
20070126,4.635,1.163,4.055
20070129,4.565,1.166,4
20070130,4.595,1.1655,4.0475
20070131,4.675,1.1765,4.04
20070201,4.6025,1.1875,3.98
20070202,4.6125,1.1835,4.02
20070205,4.585,1.166,4.02
20070206,4.51,1.165,3.965
20070207,4.52,1.1685,3.9225
20070208,4.57,1.1555,3.9975
20070209,4.6025,1.1475,4.0625
20070212,4.5575,1.139,4.0475
20070213,4.59,1.137,4.11
20070214,4.51,1.1405,4.0825
20070215,4.5325,1.153,4.075
20070216,4.68,1.132,4.17
20070220,4.645,1.132,4.1525
20070221,4.76,1.1515,4.2625
20070222,4.895,1.189,4.345
20070223,4.871,1.1943,4.327
20070226,4.882,1.1827,4.307
20070227,4.782,1.179,4.1895
20070228,4.853,1.1834,4.3345
20070301,4.79,1.166,4.28
20070302,4.7375,1.1515,4.21
20070305,4.8075,1.115,4.2675
20070306,4.73,1.13,4.22
20070307,4.78,1.122,4.245
20070308,4.755,1.124,4.215
20070309,4.765,1.125,4.175
20070312,4.7075,1.118,4.0925
20070313,4.665,1.1105,4.0675
20070314,4.6325,1.0985,4.0475
20070315,4.555,1.1055,3.9775
20070316,4.6075,1.1035,3.995
20070319,4.55,1.1025,3.98
20070320,4.6275,1.093,4.0525
20070321,4.655,1.125,4.0975
20070322,4.67,1.1175,4.095
20070323,4.615,1.1335,4.0325
20070326,4.58,1.1435,3.91
20070327,4.54,1.1245,3.925
20070328,4.565,1.127,3.885
20070329,4.61,1.106,3.945
20070330,4.38,1.0925,3.745
20070402,4.28,1.086,3.5475
20070403,4.19,1.1075,3.4625
20070404,4.3125,1.1055,3.5925
20070405,4.45,1.1085,3.66
20070409,4.475,1.0965,3.635
20070410,4.5775,1.0925,3.69
20070411,4.5625,1.0945,3.6075
20070412,4.58,1.1285,3.5875
20070413,4.785,1.118,3.69
20070416,4.7525,1.0845,3.6425
20070417,4.775,1.096,3.5325
20070418,4.745,1.0935,3.635
20070419,4.96,1.085,3.7125
20070420,5.02,1.077,3.605
20070423,4.94,1.0635,3.5225
20070424,4.835,1.044,3.605
20070425,5.091,1.0493,3.7335
20070426,5.126,1.0495,3.6895
20070427,5.077,1.058,3.6995
20070430,4.935,1.0555,3.656
20070501,5.01,1.0485,3.775
20070502,4.935,1.047,3.82
20070503,4.945,1.0435,3.8925
20070504,4.9475,1.06,3.9075
20070507,4.94,1.048,3.79
20070508,4.81,1.0525,3.635
20070509,4.82,1.0625,3.6625
20070510,4.815,1.0655,3.545
20070511,4.93,1.057,3.6925
20070514,4.965,1.0685,3.6325
20070515,5.02,1.073,3.715
20070516,4.9675,1.097,3.76
20070517,4.855,1.131,3.73
20070518,4.7125,1.118,3.7125
20070521,4.795,1.12,3.81
20070522,4.71,1.1155,3.695
20070523,4.765,1.1205,3.685
20070524,4.91,1.1335,3.765
20070525,5.01,1.129,3.76
20070529,4.91,1.107,3.6475
20070530,5.1075,1.1135,3.8225
20070531,5.17,1.119,3.9025
20070601,5.2075,1.174,3.8675
20070604,5.2025,1.153,3.8375
20070605,5.2725,1.1655,3.8025
20070606,5.1975,1.1645,3.7475
20070607,5.245,1.1695,3.8475
20070608,5.275,1.1485,3.82
20070611,5.56,1.154,3.96
20070612,5.65,1.1345,3.935
20070613,5.895,1.146,4.045
20070614,6.065,1.1475,4.095
20070615,6.065,1.147,4.19
20070618,6.01,1.152,4.16
20070619,5.81,1.1335,3.96
20070620,6.05,1.15,3.9425
20070621,6.06,1.1455,3.85
20070622,5.9225,1.136,3.675
20070625,5.895,1.1,3.5775
20070626,6.12,1.1034,3.586
20070627,6.122,1.1112,3.4775
20070628,6.1785,1.1188,3.458
20070629,5.94,1.1244,3.379
20070702,5.8325,1.12,3.3975
20070703,5.83,1.111,3.285
20070705,6.04,1.104,3.325
20070706,6.1,1.0975,3.415
20070709,5.995,1.094,3.3925
20070710,6.0175,1.1115,3.455
20070711,6.22,1.1185,3.43
20070712,6.215,1.114,3.515
20070713,6.2075,1.0975,3.5475
20070716,6.0175,1.1175,3.3475
20070717,6.0125,1.1245,3.225
20070718,6.235,1.14,3.27
20070719,6.2,1.1425,3.2125
20070720,6.1625,1.14,3.1825
20070723,6.2025,1.1235,3.1
20070724,6.42,1.1575,3.115
20070725,6.34,1.142,3.115
20070726,6.51,1.114,3.175
20070727,6.5325,1.127,3.21
20070730,6.375,1.1295,3.235
20070731,6.3,1.143,3.2575
20070801,6.36,1.131,3.19
20070802,6.4175,1.162,3.24
20070803,6.5,1.1765,3.265
20070806,6.64,1.184,3.2575
20070807,6.625,1.1745,3.3525
20070808,6.79,1.185,3.41
20070809,6.735,1.195,3.3225
20070810,6.67,1.206,3.33
20070813,6.665,1.2075,3.31
20070814,6.925,1.1915,3.275
20070815,6.785,1.192,3.28
20070816,6.73,1.113,3.215
20070817,6.72,1.1555,3.285
20070820,6.75,1.1485,3.3175
20070821,6.915,1.1425,3.385
20070822,7.185,1.1445,3.475
20070823,7.225,1.1585,3.4525
20070824,7.2575,1.1465,3.415
20070827,7.2225,1.131,3.3575
20070828,7.2405,1.1443,3.3075
20070829,7.486,1.1403,3.2975
20070830,7.787,1.1439,3.3295
20070831,7.738,1.1521,3.368
20070904,8.055,1.1795,3.5325
20070905,8.355,1.1605,3.4575
20070906,8.24,1.1675,3.3925
20070907,8.435,1.169,3.475
20070910,8.61,1.2005,3.46
20070911,8.905,1.195,3.4125
20070912,8.605,1.2005,3.565
20070913,8.45,1.193,3.4675
20070914,8.46,1.209,3.49
20070917,8.75,1.278,3.5225
20070918,8.69,1.304,3.5225
20070919,8.45,1.3135,3.5825
20070920,8.5,1.3315,3.6925
20070921,8.74,1.299,3.765
20070924,8.7775,1.324,3.735
20070925,8.8725,1.331,3.7175
20070926,9.1725,1.286,3.75
20070927,9.33,1.288,3.8675
20070928,9.39,1.2865,3.73
20071001,9.525,1.3485,3.6875
20071002,9.225,1.343,3.4875
20071003,9.27,1.3585,3.445
20071004,9.06,1.352,3.4225
20071005,8.9,1.37,3.4225
20071008,8.6,1.3875,3.3975
20071009,8.455,1.3375,3.425
20071010,8.53,1.334,3.4725
20071011,8.83,1.3825,3.4375
20071012,8.575,1.393,3.51
20071015,8.335,1.3005,3.62
20071016,8.285,1.2815,3.605
20071017,8.205,1.2955,3.58
20071018,8.255,1.254,3.6725
20071019,8.555,1.25,3.7025
20071022,8.71,1.2355,3.645
20071023,8.41,1.2385,3.61
20071024,8.11,1.235,3.565
20071025,8.02,1.206,3.6625
20071026,8,1.2145,3.72
20071029,8.285,1.2235,3.76
20071030,8.14,1.219,3.7025
20071031,8.08,1.2135,3.755
20071101,8.045,1.226,3.6875
20071102,7.785,1.189,3.77
20071105,7.85,1.1995,3.7525
20071106,7.97,1.207,3.8575
20071107,7.8775,1.2045,3.8425
20071108,7.62,1.219,3.895
20071109,7.62,1.2175,3.8675
20071112,7.61,1.2175,3.79
20071113,7.48,1.226,3.7475
20071114,7.525,1.242,3.83
20071115,7.655,1.248,3.7475
20071116,7.495,1.249,3.795
20071119,7.5625,1.2165,3.775
20071120,7.735,1.2435,3.8125
20071121,8.035,1.2345,3.82
20071126,8.14,1.221,3.8575
20071127,8.3355,1.2292,3.8695
20071128,8.681,1.2706,3.9415
20071129,8.8055,1.2721,3.9385
20071130,8.818,1.2855,3.981
20071203,8.7675,1.2995,4.035
20071204,8.94,1.306,4.1125
20071205,8.85,1.3115,4.1125
20071206,8.915,1.2905,4.12
20071207,9.215,1.3115,4.1725
20071210,9.295,1.335,4.1775
20071211,9.105,1.335,4.24
20071212,9.405,1.3415,4.3325
20071213,9.535,1.334,4.35
20071214,9.795,1.3395,4.3825
20071217,9.66,1.3345,4.3875
20071218,9.52,1.3455,4.32
20071219,9.735,1.345,4.3475
20071220,9.54,1.337,4.375
20071221,9.49,1.342,4.435
20071226,9.4125,1.3365,4.5225
20071227,9.15,1.318,4.5475
20071228,8.85,1.331,4.52
20071231,8.85,1.362,4.555
20080102,9.15,1.34,4.625
20080103,9.45,1.352,4.66
20080104,9.315,1.327,4.6675
20080107,9.03,1.314,4.6625
20080108,9.075,1.3545,4.7875
20080109,8.895,1.356,4.7725
20080110,8.825,1.3665,4.75
20080111,9.0925,1.363,4.95
20080114,9.17,1.3755,5.12
20080115,9.32,1.3685,5.09
20080116,9.265,1.349,5.025
20080117,9.405,1.344,5.02
20080118,9.625,1.331,4.9825
20080122,9.34,1.35,4.89
20080123,9.05,1.313,4.6925
20080124,9.09,1.3235,4.8925
20080125,9.33,1.3145,4.9825
20080128,9.63,1.342,5.0225
20080129,9.44,1.337,5.01
20080130,9.225,1.3655,4.985
20080131,9.295,1.3815,5.0125
20080201,9.43,1.391,5.005
20080204,9.73,1.427,5.105
20080205,10.03,1.426,5.0925
20080206,10.33,1.4315,5.015
20080207,10.63,1.433,4.995
20080208,10.93,1.472,5.08
20080211,10.48,1.479,5.035
20080212,10.07,1.4795,4.9775
20080213,9.915,1.495,4.97
20080214,10.32,1.526,5.11
20080215,10.275,1.4985,5.1475
20080219,10.36,1.5505,5.2
20080220,10.2,1.546,5.235
20080221,10.295,1.5635,5.245
20080222,10.495,1.6015,5.2225
20080225,11.095,1.617,5.3325
20080226,12.025,1.5862,5.332
20080227,12.68,1.6254,5.302
20080228,11.666,1.665,5.5105
20080229,10.834,1.6636,5.544
20080303,11.025,1.6755,5.665
20080304,11.6,1.6505,5.545
20080305,11.05,1.639,5.67
20080306,11.25,1.5475,5.6725
20080307,11.05,1.5145,5.4725
20080310,11.63,1.505,5.6575
20080311,12.23,1.5205,5.725
20080312,12.825,1.5395,5.6725
20080313,12.44,1.5785,5.695
20080314,11.915,1.522,5.5925
20080317,11.315,1.36,5.3925
20080318,11.64,1.3755,5.4725
20080319,10.74,1.3295,5.2725
20080320,9.875,1.309,5.075
20080324,10.2,1.2875,5.2475
20080325,10.675,1.3265,5.4475
20080326,10.33,1.323,5.5225
20080327,10.14,1.3255,5.555
20080328,9.89,1.304,5.605
20080331,9.29,1.274,5.6725
20080401,8.95,1.291,5.84
20080402,9.365,1.2865,5.9575
20080403,9.37,1.313,6
20080404,9.7425,1.319,5.98
20080407,9.2125,1.336,5.9
20080408,9.34,1.332,5.9125
20080409,9.34,1.365,6.05
20080410,9.23,1.3175,5.9425
20080411,8.965,1.3085,5.8425
20080414,8.96,1.311,5.9175
20080415,8.9575,1.342,6.06
20080416,9.245,1.3475,6.035
20080417,9.13,1.3965,6.035
20080418,8.7,1.3525,5.995
20080421,8.4575,1.314,5.8025
20080422,8.5175,1.353,5.9425
20080423,8.1775,1.354,5.8775
20080424,8.0925,1.3075,5.7625
20080425,8.035,1.3062,5.7995
20080428,8.32,1.3393,6.054
20080429,8.027,1.3492,5.992
20080430,7.9825,1.3527,6.0985
20080501,8.395,1.2925,6.1725
20080502,8.09,1.294,6.135
20080505,8.055,1.326,5.94
20080506,8.18,1.336,6.0625
20080507,8.075,1.311,6.13
20080508,8.22,1.3455,6.3025
20080509,8.045,1.3655,6.2925
20080512,8.055,1.3855,6.1475
20080513,7.9575,1.3725,6.0725
20080514,7.64,1.377,5.9625
20080515,7.715,1.368,5.99
20080516,7.755,1.38,5.91
20080519,7.91,1.352,5.8675
20080520,7.84,1.368,5.8975
20080521,7.78,1.4045,6.0725
20080522,7.45,1.342,5.9575
20080523,7.525,1.34,5.9975
20080527,7.59,1.32,5.98
20080528,7.59,1.356,5.925
20080529,7.435,1.325,5.8225
20080530,7.615,1.339,5.9925
20080602,7.825,1.3735,6.1575
20080603,7.505,1.325,6.08
20080604,7.53,1.3275,6.145
20080605,7.855,1.358,6.4325
20080606,8.11,1.3585,6.5075
20080609,7.885,1.3105,6.5725
20080610,8.09,1.3505,6.7325
20080611,8.69,1.336,7.0325
20080612,8.51,1.346,7.09
20080613,8.82,1.344,7.3175
20080616,8.765,1.3605,7.325
20080617,8.9825,1.391,7.4225
20080618,9.04,1.3665,7.4625
20080619,8.81,1.3695,7.2775
20080620,8.665,1.4395,7.2125
